UMAP_1,UMAP_2,class,image_pixels
-2.2255237,15.798466,7,"[0.0, 0.0, 2.0, 13.0, 16.0, 13.0, 4.0, 0.0, 0.0, 0.0, 9.0, 11.0, 9.0, 16.0, 7.0, 0.0, 0.0, 2.0, 15.0, 2.0, 2.0, 15.0, 2.0, 0.0, 0.0, 3.0, 3.0, 0.0, 8.0, 13.0, 2.0, 0.0, 0.0, 0.0, 1.0, 13.0, 16.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 11.0, 13.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 11.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 2.0, 0.0, 0.0, 0.0]"
6.5949726,-7.074831,6,"[0.0, 0.0, 0.0, 12.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 14.0, 16.0, 13.0, 1.0, 0.0, 0.0, 1.0, 16.0, 0.0, 1.0, 10.0, 11.0, 0.0, 0.0, 0.0, 14.0, 9.0, 1.0, 8.0, 12.0, 0.0, 0.0, 0.0, 2.0, 10.0, 16.0, 16.0, 5.0, 0.0]"
-2.5044591,7.4245687,8,"[0.0, 0.0, 3.0, 12.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 12.0, 9.0, 13.0, 16.0, 9.0, 0.0, 0.0, 3.0, 16.0, 5.0, 0.0, 8.0, 12.0, 0.0, 0.0, 0.0, 9.0, 16.0, 10.0, 13.0, 2.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 9.0, 16.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 2.0, 12.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 16.0, 6.0, 0.0, 0.0]"
5.5416365,18.010378,4,"[0.0, 0.0, 0.0, 10.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 13.0, 8.0, 7.0, 14.0, 0.0, 0.0, 0.0, 7.0, 15.0, 0.0, 13.0, 14.0, 5.0, 0.0, 0.0, 14.0, 15.0, 14.0, 16.0, 16.0, 9.0, 0.0, 0.0, 13.0, 16.0, 15.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 1.0, 9.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 10.0, 0.0, 0.0, 0.0]"
1.2455859,7.220465,3,"[0.0, 0.0, 5.0, 12.0, 13.0, 3.0, 0.0, 0.0, 0.0, 4.0, 16.0, 9.0, 8.0, 12.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 5.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 11.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 14.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 11.0, 0.0, 0.0, 0.0, 10.0, 6.0, 4.0, 9.0, 11.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 14.0, 2.0, 0.0]"
-6.9712524,10.973562,1,"[0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 6.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 16.0, 4.0, 0.0, 0.0, 3.0, 11.0, 16.0, 10.0, 16.0, 4.0, 0.0, 0.0, 4.0, 11.0, 3.0, 0.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 15.0, 4.0, 0.0]"
5.435134,18.03415,4,"[0.0, 0.0, 0.0, 14.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 9.0, 9.0, 7.0, 0.0, 0.0, 0.0, 6.0, 15.0, 1.0, 14.0, 11.0, 6.0, 0.0, 0.0, 13.0, 14.0, 8.0, 16.0, 16.0, 7.0, 0.0, 0.0, 8.0, 16.0, 16.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 14.0, 0.0, 0.0, 0.0]"
18.049316,7.472896,0,"[0.0, 0.0, 4.0, 12.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 14.0, 15.0, 7.0, 0.0, 0.0, 0.0, 2.0, 14.0, 1.0, 2.0, 16.0, 0.0, 0.0, 0.0, 4.0, 8.0, 0.0, 0.0, 10.0, 4.0, 0.0, 0.0, 7.0, 8.0, 0.0, 0.0, 6.0, 8.0, 0.0, 0.0, 4.0, 11.0, 0.0, 0.0, 5.0, 8.0, 0.0, 0.0, 0.0, 14.0, 11.0, 3.0, 13.0, 5.0, 0.0, 0.0, 0.0, 2.0, 11.0, 16.0, 11.0, 0.0, 0.0]"
-2.798158,2.1417239,5,"[0.0, 0.0, 9.0, 12.0, 12.0, 13.0, 7.0, 0.0, 0.0, 0.0, 15.0, 5.0, 5.0, 4.0, 2.0, 0.0, 0.0, 4.0, 15.0, 10.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 11.0, 11.0, 15.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 7.0, 0.0, 0.0, 5.0, 11.0, 4.0, 5.0, 14.0, 1.0, 0.0, 0.0, 0.0, 9.0, 16.0, 13.0, 3.0, 0.0, 0.0]"
0.8605987,7.425268,3,"[0.0, 0.0, 8.0, 15.0, 12.0, 4.0, 0.0, 0.0, 0.0, 5.0, 14.0, 4.0, 11.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0, 15.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 13.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 5.0, 0.0, 0.0, 0.0, 12.0, 2.0, 3.0, 12.0, 7.0, 0.0, 0.0, 0.0, 13.0, 16.0, 15.0, 8.0, 0.0, 0.0]"
6.5839515,-6.993574,6,"[0.0, 0.0, 0.0, 10.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 8.0, 2.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 16.0, 15.0, 3.0, 0.0, 0.0, 0.0, 16.0, 2.0, 0.0, 8.0, 12.0, 0.0, 0.0, 0.0, 11.0, 12.0, 5.0, 11.0, 12.0, 0.0, 0.0, 0.0, 1.0, 8.0, 16.0, 15.0, 2.0, 0.0]"
-1.3077196,3.6864767,9,"[0.0, 2.0, 11.0, 13.0, 11.0, 2.0, 0.0, 0.0, 0.0, 7.0, 12.0, 4.0, 13.0, 8.0, 0.0, 0.0, 0.0, 6.0, 13.0, 5.0, 14.0, 13.0, 0.0, 0.0, 0.0, 0.0, 3.0, 11.0, 9.0, 11.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 11.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 9.0, 10.0, 0.0, 0.0, 1.0, 15.0, 16.0, 16.0, 14.0, 2.0, 0.0]"
7.127589,-6.8775725,6,"[0.0, 0.0, 0.0, 7.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 15.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 5.0, 4.0, 1.0, 0.0, 0.0, 0.0, 5.0, 16.0, 16.0, 16.0, 12.0, 3.0, 0.0, 0.0, 1.0, 15.0, 4.0, 1.0, 8.0, 12.0, 0.0, 0.0, 0.0, 8.0, 14.0, 5.0, 5.0, 15.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 11.0, 0.0]"
-6.994837,10.938095,1,"[0.0, 0.0, 0.0, 1.0, 10.0, 16.0, 8.0, 0.0, 0.0, 1.0, 8.0, 15.0, 16.0, 16.0, 9.0, 0.0, 0.0, 10.0, 16.0, 13.0, 11.0, 16.0, 8.0, 0.0, 0.0, 1.0, 4.0, 0.0, 10.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 7.0, 0.0]"
-2.1486018,15.758164,7,"[0.0, 0.0, 3.0, 13.0, 16.0, 15.0, 6.0, 0.0, 0.0, 0.0, 13.0, 13.0, 9.0, 16.0, 10.0, 0.0, 0.0, 0.0, 16.0, 9.0, 0.0, 14.0, 6.0, 0.0, 0.0, 0.0, 14.0, 2.0, 6.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 15.0, 6.0, 0.0, 0.0, 0.0, 0.0, 16.0, 15.0, 10.0, 2.0, 0.0, 0.0, 0.0, 0.0, 13.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 7.0, 0.0, 0.0, 0.0]"
-2.626073,2.204044,5,"[0.0, 0.0, 9.0, 9.0, 12.0, 12.0, 0.0, 0.0, 0.0, 0.0, 14.0, 10.0, 8.0, 3.0, 0.0, 0.0, 0.0, 0.0, 13.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 15.0, 12.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 12.0, 0.0, 0.0, 0.0, 5.0, 1.0, 2.0, 11.0, 8.0, 0.0, 0.0, 0.0, 10.0, 16.0, 16.0, 11.0, 1.0, 0.0]"
5.3062344,18.089355,4,"[0.0, 0.0, 0.0, 9.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 8.0, 2.0, 7.0, 0.0, 0.0, 0.0, 4.0, 16.0, 3.0, 13.0, 13.0, 3.0, 0.0, 0.0, 14.0, 13.0, 8.0, 16.0, 16.0, 10.0, 0.0, 0.0, 14.0, 16.0, 16.0, 16.0, 9.0, 1.0, 0.0, 0.0, 2.0, 4.0, 9.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 15.0, 2.0, 0.0, 0.0]"
5.7126074,17.680473,4,"[0.0, 0.0, 2.0, 15.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 15.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.0, 9.0, 9.0, 9.0, 0.0, 0.0, 0.0, 8.0, 16.0, 4.0, 16.0, 13.0, 12.0, 0.0, 0.0, 13.0, 16.0, 16.0, 16.0, 15.0, 7.0, 0.0, 0.0, 3.0, 8.0, 13.0, 12.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 7.0, 0.0, 0.0, 0.0]"
-2.1393454,15.58211,7,"[0.0, 0.0, 1.0, 12.0, 16.0, 16.0, 12.0, 0.0, 0.0, 0.0, 7.0, 16.0, 11.0, 12.0, 9.0, 0.0, 0.0, 0.0, 6.0, 7.0, 0.0, 14.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 5.0, 0.0, 0.0, 0.0]"
9.1645,3.9024272,2,"[0.0, 3.0, 15.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 14.0, 13.0, 10.0, 16.0, 2.0, 0.0, 0.0, 0.0, 5.0, 3.0, 2.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 8.0, 0.0, 2.0, 0.0, 0.0, 0.0, 8.0, 16.0, 14.0, 16.0, 15.0, 0.0, 0.0, 2.0, 16.0, 16.0, 15.0, 12.0, 9.0, 0.0]"
-2.5808897,7.2731237,8,"[0.0, 0.0, 1.0, 10.0, 16.0, 15.0, 5.0, 0.0, 0.0, 0.0, 12.0, 12.0, 9.0, 9.0, 10.0, 0.0, 0.0, 4.0, 16.0, 1.0, 0.0, 7.0, 7.0, 0.0, 0.0, 4.0, 14.0, 13.0, 8.0, 11.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.0, 16.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, 8.0, 11.0, 14.0, 5.0, 0.0, 0.0, 0.0, 0.0, 12.0, 8.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 10.0, 15.0, 5.0, 0.0, 0.0]"
8.409585,4.58988,2,"[0.0, 1.0, 13.0, 16.0, 15.0, 5.0, 0.0, 0.0, 0.0, 4.0, 16.0, 7.0, 14.0, 12.0, 0.0, 0.0, 0.0, 3.0, 12.0, 2.0, 11.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 14.0, 16.0, 7.0, 0.0, 0.0, 1.0, 16.0, 16.0, 15.0, 12.0, 5.0, 0.0]"
9.320447,3.754569,2,"[0.0, 2.0, 15.0, 13.0, 2.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 13.0, 15.0, 0.0, 0.0, 0.0, 0.0, 11.0, 11.0, 5.0, 16.0, 4.0, 0.0, 0.0, 0.0, 1.0, 1.0, 7.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 8.0, 8.0, 2.0, 0.0, 0.0, 0.0, 12.0, 16.0, 16.0, 16.0, 11.0, 0.0, 0.0, 2.0, 15.0, 13.0, 6.0, 4.0, 1.0, 0.0]"
-3.0319378,1.5744488,5,"[0.0, 0.0, 15.0, 14.0, 15.0, 9.0, 0.0, 0.0, 0.0, 0.0, 12.0, 10.0, 7.0, 6.0, 4.0, 0.0, 0.0, 1.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 12.0, 10.0, 4.0, 0.0, 0.0, 0.0, 4.0, 11.0, 8.0, 11.0, 15.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 7.0, 0.0, 0.0, 4.0, 16.0, 10.0, 11.0, 14.0, 1.0, 0.0, 0.0, 1.0, 10.0, 16.0, 15.0, 4.0, 0.0, 0.0]"
-2.1005726,15.727203,7,"[0.0, 0.0, 2.0, 13.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 12.0, 15.0, 12.0, 16.0, 10.0, 0.0, 0.0, 0.0, 16.0, 9.0, 0.0, 14.0, 6.0, 0.0, 0.0, 0.0, 3.0, 0.0, 4.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 10.0, 14.0, 16.0, 6.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 11.0, 2.0, 0.0, 0.0, 0.0, 0.0, 9.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 15.0, 6.0, 0.0, 0.0, 0.0]"
-1.2776959,4.0233803,9,"[0.0, 0.0, 10.0, 8.0, 8.0, 4.0, 0.0, 0.0, 0.0, 8.0, 15.0, 12.0, 14.0, 14.0, 0.0, 0.0, 0.0, 9.0, 11.0, 0.0, 10.0, 16.0, 4.0, 0.0, 0.0, 1.0, 9.0, 12.0, 10.0, 12.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 7.0, 0.0, 0.0, 0.0, 11.0, 6.0, 4.0, 15.0, 4.0, 0.0, 0.0, 0.0, 13.0, 16.0, 16.0, 7.0, 0.0, 0.0]"
-3.4255743,1.5715687,5,"[0.0, 1.0, 13.0, 14.0, 16.0, 14.0, 3.0, 0.0, 0.0, 4.0, 14.0, 8.0, 7.0, 3.0, 0.0, 0.0, 0.0, 6.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 15.0, 11.0, 5.0, 0.0, 0.0, 0.0, 2.0, 7.0, 7.0, 10.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 0.0, 0.0, 0.0, 0.0, 7.0, 5.0, 13.0, 11.0, 0.0, 0.0, 0.0, 0.0, 15.0, 16.0, 10.0, 1.0, 0.0, 0.0]"
5.349789,18.10874,4,"[0.0, 0.0, 0.0, 13.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 9.0, 6.0, 4.0, 0.0, 0.0, 0.0, 5.0, 16.0, 3.0, 13.0, 8.0, 1.0, 0.0, 0.0, 14.0, 16.0, 9.0, 16.0, 16.0, 9.0, 0.0, 0.0, 12.0, 16.0, 16.0, 16.0, 11.0, 3.0, 0.0, 0.0, 0.0, 4.0, 12.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 10.0, 0.0, 0.0, 0.0]"
-2.5690963,7.293483,8,"[0.0, 0.0, 1.0, 8.0, 15.0, 11.0, 3.0, 0.0, 0.0, 0.0, 11.0, 12.0, 9.0, 14.0, 11.0, 0.0, 0.0, 2.0, 14.0, 0.0, 0.0, 13.0, 6.0, 0.0, 0.0, 7.0, 15.0, 8.0, 12.0, 9.0, 0.0, 0.0, 0.0, 0.0, 6.0, 13.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 9.0, 15.0, 4.0, 0.0, 0.0, 0.0, 0.0, 16.0, 8.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 11.0, 15.0, 8.0, 0.0, 0.0]"
-2.5020523,7.423464,8,"[0.0, 0.0, 2.0, 11.0, 14.0, 12.0, 3.0, 0.0, 0.0, 0.0, 14.0, 14.0, 9.0, 15.0, 8.0, 0.0, 0.0, 5.0, 12.0, 0.0, 5.0, 15.0, 2.0, 0.0, 0.0, 3.0, 16.0, 11.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 5.0, 15.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 10.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 13.0, 2.0, 0.0, 0.0]"
4.9851937,17.99164,4,"[0.0, 0.0, 0.0, 7.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 14.0, 6.0, 5.0, 0.0, 0.0, 0.0, 4.0, 16.0, 7.0, 14.0, 13.0, 2.0, 0.0, 0.0, 10.0, 16.0, 13.0, 16.0, 16.0, 10.0, 0.0, 0.0, 8.0, 15.0, 14.0, 16.0, 10.0, 1.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 15.0, 1.0, 0.0, 0.0]"
-1.8098576,4.108092,9,"[0.0, 0.0, 6.0, 16.0, 16.0, 11.0, 0.0, 0.0, 0.0, 1.0, 16.0, 8.0, 8.0, 16.0, 6.0, 0.0, 0.0, 0.0, 8.0, 16.0, 14.0, 16.0, 11.0, 0.0, 0.0, 0.0, 1.0, 4.0, 3.0, 10.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 1.0, 0.0, 0.0, 0.0, 4.0, 7.0, 11.0, 9.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 10.0, 1.0, 0.0, 0.0]"
17.592342,7.79109,0,"[0.0, 0.0, 5.0, 12.0, 9.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.0, 14.0, 13.0, 13.0, 0.0, 0.0, 0.0, 3.0, 12.0, 1.0, 1.0, 13.0, 4.0, 0.0, 0.0, 7.0, 8.0, 0.0, 0.0, 6.0, 8.0, 0.0, 0.0, 8.0, 8.0, 0.0, 0.0, 5.0, 8.0, 0.0, 0.0, 5.0, 10.0, 0.0, 0.0, 11.0, 4.0, 0.0, 0.0, 1.0, 15.0, 9.0, 11.0, 13.0, 0.0, 0.0, 0.0, 0.0, 7.0, 15.0, 12.0, 2.0, 0.0, 0.0]"
-2.6589365,7.22562,8,"[0.0, 0.0, 2.0, 9.0, 15.0, 12.0, 5.0, 0.0, 0.0, 0.0, 12.0, 11.0, 11.0, 12.0, 11.0, 0.0, 0.0, 1.0, 16.0, 1.0, 0.0, 8.0, 11.0, 0.0, 0.0, 3.0, 15.0, 12.0, 10.0, 15.0, 2.0, 0.0, 0.0, 0.0, 1.0, 11.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 15.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 15.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 13.0, 2.0, 0.0, 0.0]"
-1.7528028,4.120185,9,"[0.0, 0.0, 9.0, 13.0, 15.0, 10.0, 1.0, 0.0, 0.0, 1.0, 15.0, 5.0, 7.0, 16.0, 5.0, 0.0, 0.0, 0.0, 15.0, 7.0, 10.0, 16.0, 6.0, 0.0, 0.0, 0.0, 2.0, 7.0, 7.0, 10.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 5.0, 0.0, 0.0, 0.0, 14.0, 6.0, 10.0, 12.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 12.0, 1.0, 0.0, 0.0]"
-2.541426,7.3767157,8,"[0.0, 0.0, 1.0, 10.0, 11.0, 2.0, 0.0, 0.0, 0.0, 0.0, 12.0, 12.0, 8.0, 15.0, 4.0, 0.0, 0.0, 6.0, 11.0, 0.0, 1.0, 12.0, 7.0, 0.0, 0.0, 4.0, 16.0, 7.0, 15.0, 12.0, 0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 7.0, 14.0, 0.0, 0.0, 0.0, 0.0, 4.0, 12.0, 7.0, 10.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 16.0, 3.0, 0.0, 0.0]"
17.349104,6.848817,0,"[0.0, 0.0, 4.0, 16.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 13.0, 13.0, 0.0, 0.0, 0.0, 1.0, 16.0, 8.0, 1.0, 16.0, 2.0, 0.0, 0.0, 7.0, 16.0, 6.0, 0.0, 11.0, 8.0, 0.0, 0.0, 7.0, 16.0, 4.0, 0.0, 11.0, 8.0, 0.0, 0.0, 4.0, 15.0, 1.0, 1.0, 15.0, 7.0, 0.0, 0.0, 0.0, 13.0, 12.0, 14.0, 15.0, 1.0, 0.0, 0.0, 0.0, 3.0, 14.0, 16.0, 6.0, 0.0, 0.0]"
-6.2830253,8.792906,1,"[0.0, 0.0, 0.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0]"
8.478553,4.3341093,2,"[0.0, 0.0, 5.0, 13.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 12.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 12.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 8.0, 2.0, 6.0, 3.0, 0.0, 0.0, 4.0, 8.0, 10.0, 16.0, 12.0, 1.0]"
1.1743118,8.437412,3,"[0.0, 0.0, 4.0, 16.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 1.0, 9.0, 10.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 11.0, 8.0, 12.0, 14.0, 1.0, 0.0, 0.0, 0.0, 5.0, 13.0, 16.0, 15.0, 0.0, 0.0]"
5.4108806,17.084455,4,"[0.0, 0.0, 1.0, 15.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 11.0, 0.0, 7.0, 4.0, 0.0, 0.0, 8.0, 16.0, 10.0, 6.0, 16.0, 9.0, 0.0, 0.0, 6.0, 16.0, 16.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 5.0, 11.0, 16.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 11.0, 0.0, 0.0, 0.0]"
